"Dataset","Source","Predator","PredatorWeight(g)","Prey","PreyWeight(g)","density2D(m2)","relativeDensity2D","density3D(m3)","relativeDensity3D","ForagingRate","DataType","SampleSize","DataNumber","Ratio"
1998,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Monoraphidium minutum",,,,199000000000,,49900,"RawData",,,
1998,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Monoraphidium minutum",,,,198000000000,,51400,"RawData",,,
1998,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Monoraphidium minutum",,,,198000000000,,53500,"RawData",,,
1998,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Monoraphidium minutum",,,,198000000000,,55000,"RawData",,,
1998,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Monoraphidium minutum",,,,478000000000,,44500,"RawData",,,
1998,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Monoraphidium minutum",,,,475000000000,,57300,"RawData",,,
1998,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Monoraphidium minutum",,,,474000000000,,68800,"RawData",,,
1998,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Monoraphidium minutum",,,,475000000000,,70600,"RawData",,,
1998,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Monoraphidium minutum",,,,997000000000,,70000,"RawData",,,
1998,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Monoraphidium minutum",,,,992000000000,,71200,"RawData",,,
1998,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Monoraphidium minutum",,,,995000000000,,72200,"RawData",,,
1998,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Monoraphidium minutum",,,,1010000000000,,71700,"RawData",,,
1999,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Chlorella minutissima",,,,395000000000,,19700000,"RawData",,,
1999,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Chlorella minutissima",,,,501000000000,,41000000,"RawData",,,
1999,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Chlorella minutissima",,,,483000000000,,49600000,"RawData",,,
1999,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Chlorella minutissima",,,,475000000000,,52500000,"RawData",,,
1999,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Chlorella minutissima",,,,930000000000,,60700000,"RawData",,,
1999,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Chlorella minutissima",,,,931000000000,,73600000,"RawData",,,
1999,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Chlorella minutissima",,,,931000000000,,89200000,"RawData",,,
1999,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Chlorella minutissima",,,,924000000000,,116000000,"RawData",,,
1999,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Chlorella minutissima",,,,1870000000000,,194000000,"RawData",,,
1999,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Chlorella minutissima",,,,1860000000000,,206000000,"RawData",,,
1999,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Chlorella minutissima",,,,1850000000000,,231000000,"RawData",,,
1999,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Chlorella minutissima",,,,1830000000000,,257000000,"RawData",,,
1999,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Chlorella minutissima",,,,4420000000000,,244000000,"RawData",,,
1999,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Chlorella minutissima",,,,4390000000000,,375000000,"RawData",,,
1999,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Chlorella minutissima",,,,4400000000000,,446000000,"RawData",,,
1999,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Chlorella minutissima",,,,4560000000000,,542000000,"RawData",,,
1999,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Chlorella minutissima",,,,9150000000000,,498000000,"RawData",,,
1999,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Chlorella minutissima",,,,9170000000000,,552000000,"RawData",,,
1999,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Chlorella minutissima",,,,9170000000000,,596000000,"RawData",,,
1999,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Chlorella minutissima",,,,9160000000000,,620000000,"RawData",,,
2000,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Cyclotella meneghiniana",,,,1890000000,,674000,"RawData",,,
2000,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Cyclotella meneghiniana",,,,1790000000,,981000,"RawData",,,
2000,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Cyclotella meneghiniana",,,,1780000000,,1250000,"RawData",,,
2000,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Cyclotella meneghiniana",,,,1570000000,,2100000,"RawData",,,
2000,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Cyclotella meneghiniana",,,,4580000000,,3500000,"RawData",,,
2000,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Cyclotella meneghiniana",,,,4760000000,,3870000,"RawData",,,
2000,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Cyclotella meneghiniana",,,,4760000000,,3960000,"RawData",,,
2000,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Cyclotella meneghiniana",,,,4760000000,,4080000,"RawData",,,
2000,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Cyclotella meneghiniana",,,,4750000000,,4520000,"RawData",,,
2000,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Cyclotella meneghiniana",,,,9190000000,,6120000,"RawData",,,
2000,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Cyclotella meneghiniana",,,,9190000000,,6160000,"RawData",,,
2000,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Cyclotella meneghiniana",,,,9180000000,,6330000,"RawData",,,
2000,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Cyclotella meneghiniana",,,,9170000000,,6700000,"RawData",,,
2000,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Cyclotella meneghiniana",,,,9310000000,,8660000,"RawData",,,
2000,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Cyclotella meneghiniana",,,,18600000000,,6180000,"RawData",,,
2000,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Cyclotella meneghiniana",,,,18800000000,,7160000,"RawData",,,
2000,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Cyclotella meneghiniana",,,,18800000000,,7830000,"RawData",,,
2000,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Cyclotella meneghiniana",,,,18800000000,,8320000,"RawData",,,
2000,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Cyclotella meneghiniana",,,,47600000000,,7710000,"RawData",,,
2000,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Cyclotella meneghiniana",,,,47600000000,,8250000,"RawData",,,
2000,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Cyclotella meneghiniana",,,,47300000000,,10200000,"RawData",,,
2000,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Cyclotella meneghiniana",,,,95600000000,,7810000,"RawData",,,
2000,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Cyclotella meneghiniana",,,,95600000000,,8170000,"RawData",,,
2000,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Cyclotella meneghiniana",,,,95400000000,,10300000,"RawData",,,
2001,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Monoraphidium minutum",,,,19800000000,,1610,"RawData",,,
2001,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Monoraphidium minutum",,,,16800000000,,3210,"RawData",,,
2001,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Monoraphidium minutum",,,,19700000000,,4410,"RawData",,,
2001,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Monoraphidium minutum",,,,19800000000,,3010,"RawData",,,
2001,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Monoraphidium minutum",,,,46400000000,,7820,"RawData",,,
2001,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Monoraphidium minutum",,,,48300000000,,10600,"RawData",,,
2001,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Monoraphidium minutum",,,,48300000000,,12400,"RawData",,,
2001,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Monoraphidium minutum",,,,48300000000,,13200,"RawData",,,
2001,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Monoraphidium minutum",,,,98700000000,,17600,"RawData",,,
2001,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Monoraphidium minutum",,,,98700000000,,20000,"RawData",,,
2001,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Monoraphidium minutum",,,,101000000000,,24400,"RawData",,,
2001,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Monoraphidium minutum",,,,101000000000,,25600,"RawData",,,
2001,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Monoraphidium minutum",,,,196000000000,,39300,"RawData",,,
2001,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Monoraphidium minutum",,,,196000000000,,43300,"RawData",,,
2001,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Monoraphidium minutum",,,,196000000000,,44500,"RawData",,,
2001,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Monoraphidium minutum",,,,197000000000,,51700,"RawData",,,
2001,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Monoraphidium minutum",,,,495000000000,,78200,"RawData",,,
2001,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Monoraphidium minutum",,,,494000000000,,91600,"RawData",,,
2001,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Monoraphidium minutum",,,,491000000000,,100000,"RawData",,,
2001,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Monoraphidium minutum",,,,491000000000,,101000,"RawData",,,
2001,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Monoraphidium minutum",,,,994000000000,,79600,"RawData",,,
2001,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Monoraphidium minutum",,,,993000000000,,103000,"RawData",,,
2001,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Monoraphidium minutum",,,,993000000000,,104000,"RawData",,,
2002,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Cyclotella meneghiniana",,,,1980000000,,536000,"RawData",,,
2002,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Cyclotella meneghiniana",,,,1980000000,,767000,"RawData",,,
2002,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Cyclotella meneghiniana",,,,1980000000,,865000,"RawData",,,
2002,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Cyclotella meneghiniana",,,,1980000000,,974000,"RawData",,,
2002,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Cyclotella meneghiniana",,,,5130000000,,1020000,"RawData",,,
2002,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Cyclotella meneghiniana",,,,5130000000,,1150000,"RawData",,,
2002,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Cyclotella meneghiniana",,,,4950000000,,1440000,"RawData",,,
2002,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Cyclotella meneghiniana",,,,4850000000,,2020000,"RawData",,,
2002,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Cyclotella meneghiniana",,,,10000000000,,1620000,"RawData",,,
2002,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Cyclotella meneghiniana",,,,9910000000,,1720000,"RawData",,,
2002,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Cyclotella meneghiniana",,,,9910000000,,1830000,"RawData",,,
2002,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Cyclotella meneghiniana",,,,9730000000,,1950000,"RawData",,,
2002,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Cyclotella meneghiniana",,,,9720000000,,2140000,"RawData",,,
2002,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Cyclotella meneghiniana",,,,19400000000,,2270000,"RawData",,,
2002,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Cyclotella meneghiniana",,,,19400000000,,2350000,"RawData",,,
2002,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Cyclotella meneghiniana",,,,19400000000,,2400000,"RawData",,,
2002,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Cyclotella meneghiniana",,,,19300000000,,2660000,"RawData",,,
2002,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Cyclotella meneghiniana",,,,19200000000,,3270000,"RawData",,,
2002,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Cyclotella meneghiniana",,,,47900000000,,2270000,"RawData",,,
2002,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Cyclotella meneghiniana",,,,48000000000,,2830000,"RawData",,,
2002,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Cyclotella meneghiniana",,,,47700000000,,3100000,"RawData",,,
2002,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Cyclotella meneghiniana",,,,48000000000,,3270000,"RawData",,,
2002,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Cyclotella meneghiniana",,,,96100000000,,2680000,"RawData",,,
2002,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Cyclotella meneghiniana",,,,95900000000,,3590000,"RawData",,,
2002,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Cyclotella meneghiniana",,,,95900000000,,3690000,"RawData",,,
2002,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Cyclotella meneghiniana",,,,96400000000,,4970000,"RawData",,,
2003,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Chlamydomonas sphaeroides",,,,669000000,,86400,"RawData",,,
2003,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Chlamydomonas sphaeroides",,,,1580000000,,94800,"RawData",,,
2003,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Chlamydomonas sphaeroides",,,,1920000000,,115000,"RawData",,,
2003,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Chlamydomonas sphaeroides",,,,3290000000,,116000,"RawData",,,
2003,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Chlamydomonas sphaeroides",,,,3350000000,,132000,"RawData",,,
2003,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Chlamydomonas sphaeroides",,,,3260000000,,157000,"RawData",,,
2003,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Chlamydomonas sphaeroides",,,,3260000000,,272000,"RawData",,,
2003,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Chlamydomonas sphaeroides",,,,6490000000,,182000,"RawData",,,
2003,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Chlamydomonas sphaeroides",,,,6490000000,,182000,"RawData",,,
2003,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Chlamydomonas sphaeroides",,,,6490000000,,264000,"RawData",,,
2003,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Chlamydomonas sphaeroides",,,,6490000000,,264000,"RawData",,,
2003,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Chlamydomonas sphaeroides",,,,16100000000,,339000,"RawData",,,
2003,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Chlamydomonas sphaeroides",,,,16100000000,,376000,"RawData",,,
2003,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Chlamydomonas sphaeroides",,,,16100000000,,500000,"RawData",,,
2003,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Chlamydomonas sphaeroides",,,,16100000000,,561000,"RawData",,,
2003,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Chlamydomonas sphaeroides",,,,32400000000,,428000,"RawData",,,
2003,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Chlamydomonas sphaeroides",,,,32600000000,,444000,"RawData",,,
2003,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Chlamydomonas sphaeroides",,,,32400000000,,530000,"RawData",,,
2003,"Rothhaupt 1990 LIMNO OCEANO","Brachionus rubens",,"Chlamydomonas sphaeroides",,,,32400000000,,744000,"RawData",,,
2004,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Chlamydomonas sphaeroides",,,,683000000,,271000,"RawData",,,
2004,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Chlamydomonas sphaeroides",,,,750000000,,309000,"RawData",,,
2004,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Chlamydomonas sphaeroides",,,,746000000,,385000,"RawData",,,
2004,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Chlamydomonas sphaeroides",,,,1760000000,,323000,"RawData",,,
2004,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Chlamydomonas sphaeroides",,,,1650000000,,468000,"RawData",,,
2004,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Chlamydomonas sphaeroides",,,,1610000000,,568000,"RawData",,,
2004,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Chlamydomonas sphaeroides",,,,1570000000,,669000,"RawData",,,
2004,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Chlamydomonas sphaeroides",,,,3220000000,,1070000,"RawData",,,
2004,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Chlamydomonas sphaeroides",,,,3220000000,,1120000,"RawData",,,
2004,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Chlamydomonas sphaeroides",,,,3250000000,,1210000,"RawData",,,
2004,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Chlamydomonas sphaeroides",,,,3280000000,,1770000,"RawData",,,
2004,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Chlamydomonas sphaeroides",,,,6470000000,,1090000,"RawData",,,
2004,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Chlamydomonas sphaeroides",,,,6500000000,,1300000,"RawData",,,
2004,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Chlamydomonas sphaeroides",,,,6480000000,,1540000,"RawData",,,
2004,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Chlamydomonas sphaeroides",,,,6480000000,,1620000,"RawData",,,
2004,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Chlamydomonas sphaeroides",,,,16200000000,,1240000,"RawData",,,
2004,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Chlamydomonas sphaeroides",,,,16200000000,,2230000,"RawData",,,
2004,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Chlamydomonas sphaeroides",,,,16100000000,,2300000,"RawData",,,
2004,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Chlamydomonas sphaeroides",,,,32400000000,,1790000,"RawData",,,
2004,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Chlamydomonas sphaeroides",,,,32300000000,,2030000,"RawData",,,
2004,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Chlamydomonas sphaeroides",,,,32300000000,,2300000,"RawData",,,
2004,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Chlamydomonas sphaeroides",,,,32200000000,,2680000,"RawData",,,
2005,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Micractinium pusillum",,,,357000000,,52900,"RawData",,,
2005,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Micractinium pusillum",,,,317000000,,63400,"RawData",,,
2005,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Micractinium pusillum",,,,336000000,,77400,"RawData",,,
2005,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Micractinium pusillum",,,,434000000,,63500,"RawData",,,
2005,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Micractinium pusillum",,,,671000000,,167000,"RawData",,,
2005,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Micractinium pusillum",,,,582000000,,181000,"RawData",,,
2005,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Micractinium pusillum",,,,581000000,,207000,"RawData",,,
2005,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Micractinium pusillum",,,,689000000,,185000,"RawData",,,
2005,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Micractinium pusillum",,,,1140000000,,194000,"RawData",,,
2005,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Micractinium pusillum",,,,1150000000,,236000,"RawData",,,
2005,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Micractinium pusillum",,,,1110000000,,311000,"RawData",,,
2005,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Micractinium pusillum",,,,1120000000,,446000,"RawData",,,
2005,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Micractinium pusillum",,,,2220000000,,149000,"RawData",,,
2005,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Micractinium pusillum",,,,2170000000,,282000,"RawData",,,
2005,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Micractinium pusillum",,,,2180000000,,296000,"RawData",,,
2005,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Micractinium pusillum",,,,2180000000,,312000,"RawData",,,
2005,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Micractinium pusillum",,,,5430000000,,249000,"RawData",,,
2005,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Micractinium pusillum",,,,5420000000,,270000,"RawData",,,
2005,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Micractinium pusillum",,,,5420000000,,296000,"RawData",,,
2005,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Micractinium pusillum",,,,5420000000,,457000,"RawData",,,
2005,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Micractinium pusillum",,,,11000000000,,156000,"RawData",,,
2005,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Micractinium pusillum",,,,11000000000,,188000,"RawData",,,
2005,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Micractinium pusillum",,,,11000000000,,214000,"RawData",,,
2005,"Rothhaupt 1990 LIMNO OCEANO","Brachionus calyciflorus",,"Micractinium pusillum",,,,11000000000,,338000,"RawData",,,
2016,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Rhodomonas baltica",,,,1060000000,,14600,"RawData",,,
2016,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Rhodomonas baltica",,,,1060000000,,18100,"RawData",,,
2016,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Rhodomonas baltica",,,,1110000000,,22600,"RawData",,,
2016,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Rhodomonas baltica",,,,2000000000,,41000,"RawData",,,
2016,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Rhodomonas baltica",,,,1950000000,,46900,"RawData",,,
2016,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Rhodomonas baltica",,,,1830000000,,55400,"RawData",,,
2016,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Rhodomonas baltica",,,,1980000000,,67400,"RawData",,,
2016,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Rhodomonas baltica",,,,3980000000,,83900,"RawData",,,
2016,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Rhodomonas baltica",,,,4100000000,,77200,"RawData",,,
2016,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Rhodomonas baltica",,,,4130000000,,74300,"RawData",,,
2016,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Rhodomonas baltica",,,,8350000000,,111000,"RawData",,,
2016,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Rhodomonas baltica",,,,8400000000,,107000,"RawData",,,
2016,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Rhodomonas baltica",,,,8500000000,,137000,"RawData",,,
2016,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Rhodomonas baltica",,,,8590000000,,86800,"RawData",,,
2016,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Rhodomonas baltica",,,,17600000000,,157000,"RawData",,,
2016,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Rhodomonas baltica",,,,17700000000,,127000,"RawData",,,
2016,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Rhodomonas baltica",,,,18200000000,,79900,"RawData",,,
2016,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Rhodomonas baltica",,,,18700000000,,88100,"RawData",,,
2017,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Dunaliella tertiolecta",,,,546000000,,300,"RawData",,,
2017,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Dunaliella tertiolecta",,,,535000000,,2300,"RawData",,,
2017,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Dunaliella tertiolecta",,,,1160000000,,6590,"RawData",,,
2017,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Dunaliella tertiolecta",,,,1170000000,,8430,"RawData",,,
2017,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Dunaliella tertiolecta",,,,1170000000,,9810,"RawData",,,
2017,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Dunaliella tertiolecta",,,,1170000000,,9810,"RawData",,,
2017,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Dunaliella tertiolecta",,,,1160000000,,9810,"RawData",,,
